name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
new york,2022-10-31T11:00:00,15.4,15.4,9.2,66.85,0,0,,0,0,9,3.6,292,1018.6,34.2,15.7,330,1.2,3,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-10-31T12:00:00,16.4,16.4,8.9,61.4,0,0,,0,0,11.9,5.3,293,1018.3,34.2,16,306,1.1,3,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-10-31T13:00:00,17.5,17.5,8.9,57.29,0,0,,0,0,13.3,12.5,226,1017.6,34.2,16,383,1.4,4,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-10-31T14:00:00,18,18,9.6,58.01,0,0,,0,0,15.1,9.8,232,1016.5,50.8,16,350,1.3,4,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-10-31T15:00:00,18.2,18.2,9.9,58.46,0,0,,0,0,23.8,14.8,224,1015.9,88.9,16,398,1.4,4,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-10-31T16:00:00,18,18,10.2,60.47,0,0,,0,0,19.4,4,354,1015.2,65,16,113,0.4,1,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-10-31T17:00:00,17.1,17.1,10.7,66.23,0,0,,0,0,16.9,16.1,176,1015.6,34.2,16,74,0.3,1,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-10-31T18:00:00,16.3,16.3,10.7,69.58,0,0,,0,0,19.1,5.9,337,1016,100,16,17,0.1,0,,Overcast,cloudy,"D9152,72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-10-31T19:00:00,16.3,16.3,11.1,71.36,0,0,,0,0,15.8,8.4,148,1016.1,100,16,0,0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-10-31T20:00:00,16.5,16.5,11.9,73.98,0,0,,0,0,22.3,4.5,276,1016.3,100,16,0,0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-10-31T21:00:00,16,16,13.1,82.84,0.307,100,rain,0,0,26.6,7.2,215,1016.5,100,15.6,0,0,0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-10-31T22:00:00,16.2,16.2,13.3,82.84,0,0,,0,0,25.2,3.6,281,1016.6,100,16,0,0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-10-31T23:00:00,16.5,16.5,12.9,79.47,0.039,100,rain,0,0,22.7,4.3,275,1016.3,100,16,0,0,0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-01T00:00:00,15.2,15.2,13.6,90.07,1.078,100,rain,0,0,22.3,8.4,217,1016.3,100,7.4,0,0,0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-01T01:00:00,15.2,15.2,13.7,90.53,0.792,100,rain,0,0,20.2,7.3,202,1016.3,100,7.6,0,0,0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-01T02:00:00,15.2,15.2,13.8,91.2,0.372,100,rain,0,0,18.4,6.6,207,1016.3,100,8.9,0,0,0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-01T03:00:00,15.6,15.6,13.8,88.86,0,0,,0,0,28.8,5.9,172,1015.9,100,13.2,0,0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-01T04:00:00,15.2,15.2,13.8,91.13,0.908,100,rain,0,0,22.7,6.3,235,1016.4,100,4,0,0,0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,KNYC,72503014732"
new york,2022-11-01T05:00:00,15.1,15.1,14.1,93.92,0.778,100,rain,0,0,20.9,2.9,88,1015.5,100,8.2,0,0,0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-01T06:00:00,15,15,14,93.26,0,0,,0,0,17.6,3.7,279,1015.6,100,8.3,0,0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,KNYC,72503014732"
new york,2022-11-01T07:00:00,15.6,15.6,14.1,90.65,0,0,,0,0,13.7,4.7,270,1015.2,100,11.1,0,0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-01T08:00:00,15.7,15.7,14.2,90.85,0,0,,0,0,14.8,8.1,224,1015.8,100,7.6,7,0,0,,Overcast,cloudy,"D9152,72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-01T09:00:00,15.8,15.8,14.3,90.9,0,0,,0,0,12.2,8.3,211,1016,100,6.7,21,0.1,0,,Overcast,cloudy,"D9152,72505394728,KEWR,KLGA,KNYC,72503014732"
new york,2022-11-01T10:00:00,16.4,16.4,14.7,90.1,0,0,,0,0,15.1,10.2,250,1016.2,100,7.6,130,0.5,1,,Overcast,cloudy,"D9152,72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-01T11:00:00,16.9,16.9,14.7,87.08,0,0,,0,0,18.7,11.9,278,1016.2,97.5,10.1,178,0.6,2,,Overcast,cloudy,"D9152,72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-01T12:00:00,18.3,18.3,14.6,78.9,0,0,,0,0,19.8,6.3,291,1015.9,95.7,12.9,428,1.5,4,,Overcast,cloudy,"D9152,72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-01T13:00:00,18.3,18.3,14.2,77.08,0,0,,0,0,20.2,12,258,1015.5,98.2,16,168,0.6,2,,Overcast,cloudy,"D9152,72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-01T14:00:00,19.1,19.1,14.1,72.69,0,0,,0,0,22.3,13.2,276,1015,88.9,16,243,0.9,2,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-01T15:00:00,19.6,19.6,13.7,68.75,0,0,,0,0,22.7,12.1,303,1014.6,95.7,16,260,0.9,3,,Overcast,cloudy,"D9152,72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-01T16:00:00,19.6,19.6,13.4,67.58,0,0,,0,0,19.4,7.3,327,1014.8,95.7,16,158,0.6,2,,Overcast,cloudy,"D9152,72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-01T17:00:00,19.6,19.6,12.9,64.95,0,0,,0,0,16.9,11.7,299,1015.2,95.7,16,91,0.3,1,,Overcast,cloudy,"D9152,72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-01T18:00:00,18.6,18.6,13.3,71.27,0,0,,0,0,16.2,9.6,308,1015.8,27.9,16,11,0,0,,Partially cloudy,partly-cloudy-night,"D9152,72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-01T19:00:00,18.1,18.1,13.6,75.02,0,0,,0,0,14,9.4,302,1017,19.2,16,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-01T20:00:00,17.6,17.6,13.2,75.37,0,0,,0,0,15.8,15,288,1017.6,27.9,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-01T21:00:00,17.5,17.5,12.7,73.68,0,0,,0,0,18,12,293,1018.1,19.2,16,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-01T22:00:00,16.9,16.9,12.7,76.32,0,0,,0,0,20.5,11.7,288,1018.8,10.5,16,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-01T23:00:00,16.7,16.7,12.7,77.26,0,0,,0,0,21.2,8.7,303,1019.2,10.5,16,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-02T00:00:00,16.3,16.3,12.2,76.85,0,0,,0,0,22.3,8.7,289,1019.2,10.5,16,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-02T01:00:00,15.9,15.9,12.2,78.78,0,0,,0,0,22.7,8.9,282,1019.4,10.5,16,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-02T02:00:00,15.4,15.4,12.2,81.09,0,0,,0,0,23.4,8,306,1019.7,10.5,16,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-02T03:00:00,15,15,11.7,80.89,0,0,,0,0,25.6,5,332,1020.5,10.5,16,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-02T04:00:00,15.1,15.1,11.6,79.5,0,0,,0,0,24.8,7.3,323,1021,10.5,16,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-02T05:00:00,14.7,14.7,10.4,75.2,0,0,,0,0,23.8,4.7,350,1021.7,10.5,16,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-02T06:00:00,14,14,9.9,76.36,0,0,,0,0,22.7,3.9,347,1023,10.5,16,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-02T07:00:00,13.7,13.7,9.3,74.83,0,0,,0,0,19.8,3.5,354,1023.9,10.5,16,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-02T08:00:00,13.6,13.6,8.5,71.39,0,0,,0,0,16.9,4,352,1024.8,10.5,16,35,0.1,0,,Clear,clear-day,"D9152,72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-02T09:00:00,14.3,14.3,8.5,68.36,0,0,,0,0,21.6,8.2,8,1025.9,10.5,16,161,0.6,2,,Clear,clear-day,"D9152,72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-02T10:00:00,15.5,15.5,8.5,63,0,0,,0,0,23.4,11.7,12,1026.4,6.1,16,341,1.2,3,,Clear,clear-day,"D9152,72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-02T11:00:00,17.1,17.1,8.1,55.34,0,0,,0,0,24.1,17.1,26,1026.5,6.1,16,465,1.7,5,,Clear,clear-day,"D9152,72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-02T12:00:00,18.4,18.4,7.7,49.55,0,0,,0,0,23.8,14.3,6,1026.5,10.5,16,541,1.9,5,,Clear,clear-day,"D9152,72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-02T13:00:00,19.8,19.8,7.6,45.27,0,0,,0,0,20.2,5,25,1026,10.5,16,564,2,6,,Clear,clear-day,"D9152,72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-02T14:00:00,20.4,20.4,6.2,39.67,0,0,,0,0,16.2,10.8,20,1025.6,10.5,16,528,1.9,5,,Clear,clear-day,"D9152,72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-02T15:00:00,21.2,21.2,6.2,37.48,0,0,,0,0,13.3,5.1,5,1025.4,10.5,16,444,1.6,4,,Clear,clear-day,"D9152,72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-02T16:00:00,20.7,20.7,5.6,37.4,0,0,,0,0,11.9,6.2,51,1025.5,10.5,16,310,1.1,3,,Clear,clear-day,"D9152,72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-02T17:00:00,20.4,20.4,5.6,37.99,0,0,,0,0,10.1,2.9,27,1025.6,10.5,16,143,0.5,1,,Clear,clear-day,"D9152,72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-02T18:00:00,19.4,19.4,4.5,37.41,0,0,,0,0,4.7,8,82,1025.6,15.6,16,17,0.1,0,,Clear,clear-night,"D9152,72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-02T19:00:00,17.7,17.7,6.2,46.65,0,0,,0,0,6.5,6.2,142,1026.1,15.6,16,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-02T20:00:00,17.6,17.6,5.9,46.28,0,0,,0,0,6.5,0,0,1026.6,10.5,16,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-02T21:00:00,16.9,16.9,6.1,48.83,0,0,,0,0,6.5,1.2,306,1026.9,10.5,16,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-02T22:00:00,16.1,16.1,7.1,55.1,0,0,,0,0,6.8,0,0,1027.1,10.5,16,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-02T23:00:00,15.8,15.8,7.2,56.59,0,0,,0,0,6.8,3.3,315,1027.4,10.5,16,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-03T00:00:00,14.5,14.5,7.5,62.7,0,0,,0,0,9,0,0,1027.5,10.5,16,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-03T01:00:00,14.3,14.3,7,61.7,0,0,,0,0,10.4,0.9,321,1027.6,10.5,16,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-03T02:00:00,13.5,13.5,6.9,64.31,0,0,,0,0,11.5,1.2,54,1027.8,10.5,16,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-03T03:00:00,12.8,12.8,7.9,72.1,0,0,,0,0,10.8,1.2,27,1028,10.5,16,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-03T04:00:00,12.8,12.8,7.3,69.32,0,0,,0,0,10.8,0,0,1027.9,10.5,16,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-03T05:00:00,11.7,11.7,7.7,76.45,0,0,,0,0,11.2,2.9,14,1028.2,10.5,16,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-03T06:00:00,11.5,11.5,8.3,80.34,0,0,,0,0,11.5,2.6,10,1028.7,10.5,16,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-03T07:00:00,11.1,11.1,8.2,82.29,0,0,,0,0,11.9,6.9,29,1028.9,10.5,16,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-03T08:00:00,11.2,11.2,8,80.51,0,0,,0,0,12.2,7.6,41,1029.1,10.5,16,45,0.2,0,,Clear,clear-day,"D9152,72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-03T09:00:00,12.9,12.9,9.1,77.8,0,0,,0,0,12.2,6,58,1029.9,6.1,16,167,0.6,2,,Clear,clear-day,"D9152,72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-03T10:00:00,14.3,14.3,9.3,71.96,0,0,,0,0,10.1,6.7,49,1030,6.1,16,336,1.2,3,,Clear,clear-day,"D9152,72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-03T11:00:00,16.1,16.1,9.6,65.24,0,0,,0,0,7.6,2.1,10,1029.9,6.1,16,466,1.7,5,,Clear,clear-day,"D9152,72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-03T12:00:00,18,18,8.9,55.18,0,0,,0,0,11.2,5.7,168,1029.6,10.5,14.2,543,2,5,,Clear,clear-day,"D9152,72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-03T13:00:00,19,19,5.6,41.47,0,0,,0,0,13.7,6,167,1028.9,6.1,16,561,2,6,,Clear,clear-day,"D9152,72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-03T14:00:00,19.5,19.5,5.2,39.02,0,0,,0,0,15.1,5.9,93,1028.7,15.8,16,526,1.9,5,,Clear,clear-day,"D9152,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-03T15:00:00,19.2,19.2,5.1,39.52,0,0,,0,0,14.8,9.1,160,1028,0,16,442,1.6,4,,Clear,clear-day,"D9152,72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-03T16:00:00,18.5,18.5,5.6,42.87,0,0,,0,0,13,8.7,158,1027.8,0,16,309,1.1,3,,Clear,clear-day,"D9152,72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-03T17:00:00,17.3,17.3,7.2,51.21,0,0,,0,0,13,7.6,178,1027.6,0,15.6,87,0.3,1,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2022-11-03T18:00:00,16.1,16.1,7.2,55.87,0,0,,0,0,13,7.7,189,1027.7,0,16,12,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2022-11-03T19:00:00,15,15,6.6,57.01,0,0,,0,0,14.4,2.6,37,1028,0,16,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-03T20:00:00,14.3,14.3,7.6,64.14,0,0,,0,0,14.4,6.3,139,1028.2,0,16,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-03T21:00:00,14,14,9.1,72.36,0,0,,0,0,13.7,8,132,1027.9,0,16,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-03T22:00:00,14,14,10,76.59,0,0,,0,0,14.4,5.8,117,1027.8,0,16,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-03T23:00:00,13.7,13.7,10.4,80.51,0,0,,0,0,14.4,2.1,288,1028.1,0,16,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-04T00:00:00,13.2,13.2,10.3,82.56,0,0,,0,0,13.7,1.2,340,1028.1,0,16,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-04T01:00:00,13.3,13.3,11,86.41,0,0,,0,0,11.9,0,0,1028,4.4,16,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-04T02:00:00,12.3,12.3,10,86.09,0,0,,0,0,10.8,1.2,20,1028.4,10.5,16,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-04T03:00:00,11.8,11.8,10,88.83,0,0,,0,0,11.5,1.7,27,1027.5,10.5,16,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-04T04:00:00,11.5,11.5,10.4,92.43,0,0,,0,0,11.2,2.1,20,1027.5,10.5,16,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-04T05:00:00,11.5,11.5,10.3,91.94,0,0,,0,0,10.8,6.8,47,1027.5,10.5,14.8,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-04T06:00:00,11.7,11.7,9.9,88.91,0,0,,0,0,11.2,6.3,38,1027.6,26.6,10.1,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,KNYC,72503014732"
new york,2022-11-04T07:00:00,11.3,11.3,9.6,89.39,0,0,,0,0,10.4,7.6,25,1027.9,24.3,11.2,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-04T08:00:00,11.4,11.4,10.2,92.34,0,0,,0,0,10.1,6.9,34,1028.3,30.1,5.8,18,0.1,0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2022-11-04T09:00:00,12.5,12.5,11,90.38,0,0,,0,0,9.7,2.4,12,1028.9,64.1,4.7,122,0.4,1,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2022-11-04T10:00:00,14.3,14.3,12.4,88.36,0,0,,0,0,7.6,1.7,27,1029.1,90.5,5.4,241,0.9,2,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2022-11-04T11:00:00,15.9,15.9,12.7,81.23,0,0,,0,0,6.8,0,0,1029.2,30.1,5.8,409,1.5,4,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2022-11-04T12:00:00,17.5,17.5,13,74.57,0,0,,0,0,11.9,1.2,20,1028.9,27.9,7.9,537,1.9,5,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2022-11-04T13:00:00,19.8,19.8,13,64.88,0,0,,0,0,14.8,3.9,343,1028,35.9,13.9,578,2.1,6,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2022-11-04T14:00:00,21.4,21.4,12.9,58.35,0,0,,0,0,18,5.3,295,1026.7,19.2,15.3,549,2,5,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2022-11-04T15:00:00,21.5,21.5,12.3,55.56,0,0,,0,0,16.9,11.1,210,1026.2,25.4,16,431,1.6,4,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2022-11-04T16:00:00,21.2,21.2,13.2,60.03,0,0,,0,0,14.8,9.8,203,1025.8,25.4,16,238,0.9,2,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2022-11-04T17:00:00,20.4,20.4,13.7,65.62,0,0,,0,0,14.4,13.3,146,1025.9,50.8,16,117,0.4,1,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2022-11-04T18:00:00,19,19,13.3,69.42,0,0,,0,0,14.4,6.6,120,1025.9,34.2,16,23,0.1,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2022-11-04T19:00:00,18.5,18.5,13.9,74.91,0,0,,0,0,15.8,5,0,1026,88.9,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-04T20:00:00,17.5,17.5,13.9,79.4,0,0,,0,0,15.8,3.8,80,1026.2,34.2,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-04T21:00:00,17.8,17.8,14.2,79,0,0,,0,0,15.5,9.9,182,1026.1,34.2,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-04T22:00:00,17.8,17.8,14.2,79.41,0,0,,0,0,15.8,4,273,1026.1,34.2,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-04T23:00:00,18.2,18.2,14.7,80.48,0,0,,0,0,17.6,4.3,93,1025.7,42.1,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-05T00:00:00,18.1,18.1,14.8,81.55,0,0,,0,0,18.4,6.9,190,1025,25.4,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-05T01:00:00,18.1,18.1,14.8,81.55,0,0,,0,0,18.4,2.9,278,1024.9,65,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-05T02:00:00,17.8,17.8,14.8,82.71,0,0,,0,0,18,1.7,303,1024.7,95.7,16,0,0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-05T03:00:00,17.8,17.8,14.8,82.71,0,0,,0,0,18.7,5,132,1024.6,100,16,0,0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-05T04:00:00,18.1,18.1,14.8,81.12,0,0,,0,0,17.3,6.3,167,1024.2,100,16,0,0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-05T05:00:00,18.2,18.2,15,81.26,0,0,,0,0,16.6,6.2,180,1024.1,100,16,0,0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-05T06:00:00,18.6,18.6,15.5,82.3,0,0,,0,0,15.1,6.7,190,1024.5,100,16,0,0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-05T07:00:00,18.2,18.2,15.4,83.72,0,0,,0,0,15.5,8.7,192,1024.4,100,16,0,0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-11-05T08:00:00,18.4,18.4,15.8,85.08,0,0,,0,0,15.5,8.4,200,1024.3,95.7,16,16,0.1,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2022-11-05T09:00:00,19.1,19.1,16,82.55,0,0,,0,0,15.5,4.7,272,1024.5,95.7,16,120,0.4,1,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2022-11-05T10:00:00,20.4,20.4,16.1,76.68,0,0,,0,0,15.8,5,270,1024.9,88.9,16,201,0.7,2,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2022-11-05T11:00:00,22.1,22.1,16.2,69.33,0,0,,0,0,18.7,10.6,227,1024.5,34.2,16,431,1.6,4,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
